,household_key,BASKET_ID,DAY,PRODUCT_ID,QUANTITY,SALES_VALUE,STORE_ID,RETAIL_DISC,TRANS_TIME,WEEK_NO,COUPON_DISC,COUPON_MATCH_DISC,MANUFACTURER,DEPARTMENT,BRAND,COMMODITY_DESC,SUB_COMMODITY_DESC,CURR_SIZE_OF_PRODUCT
18581,1770,29329814294,176,960718,2,6.58,432,0.0,1440,26,0.0,0.0,557,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN MEAT ALTERNATIVES,11.2 OZ
18582,1770,28970510995,153,960718,1,2.89,432,-0.4,1306,23,0.0,0.0,557,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN MEAT ALTERNATIVES,11.2 OZ
18583,1770,29221561281,168,960718,1,2.5,432,-0.79,1429,25,0.0,0.0,557,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN MEAT ALTERNATIVES,11.2 OZ
18588,1770,29329814294,176,6632489,1,3.99,432,-1.0,1440,26,-1.5,0.0,1301,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED,12.8 OZ
18592,1770,29329815792,176,1116207,1,0.86,432,0.0,2058,26,0.0,0.0,2,PRODUCE,National,VALUE ADDED FRUIT,INSTORE CUT FRUIT, 
18593,2018,27154017170,15,1116207,1,1.54,402,0.0,1841,3,0.0,0.0,2,PRODUCE,National,VALUE ADDED FRUIT,INSTORE CUT FRUIT, 
18594,2018,28023876244,87,1116207,1,1.7,402,0.0,1415,13,0.0,0.0,2,PRODUCE,National,VALUE ADDED FRUIT,INSTORE CUT FRUIT, 
18595,2263,28243720840,105,1116207,1,1.15,31401,0.0,1546,16,0.0,0.0,2,PRODUCE,National,VALUE ADDED FRUIT,INSTORE CUT FRUIT, 
18596,2263,28379421451,116,1116207,1,0.51,31401,0.0,1944,17,0.0,0.0,2,PRODUCE,National,VALUE ADDED FRUIT,INSTORE CUT FRUIT, 
18597,2263,29354005247,180,1116207,1,0.43,31401,0.0,1107,26,0.0,0.0,2,PRODUCE,National,VALUE ADDED FRUIT,INSTORE CUT FRUIT, 
18598,2263,29094695335,159,1116207,1,0.75,31401,0.0,1137,23,0.0,0.0,2,PRODUCE,National,VALUE ADDED FRUIT,INSTORE CUT FRUIT, 
18599,1770,29329814294,176,1096486,1,1.5,432,-0.39,1440,26,0.0,0.0,455,NUTRITION,National,REFRIGERATED,TOFU,14 OZ
18604,1770,28941576223,152,908975,1,3.19,432,0.0,1628,22,0.0,0.0,1441,PRODUCE,National,PROCESSED,DRESSINGS,15 OZ
18605,1770,29329814294,176,1025331,1,1.14,432,0.0,1440,26,-0.35,-0.35,1645,GROCERY,National,DRY BN/VEG/POTATO/RICE,RICE SIDE DISH MIXES DRY,8 OZ
18607,1770,29329814294,176,950824,1,1.59,432,0.0,1440,26,0.0,0.0,69,GROCERY,Private,BAKED BREAD/BUNS/ROLLS,MAINSTREAM WHEAT/MULTIGRAIN BR,24 OZ
18608,1770,29273147360,171,950824,1,1.19,432,0.0,1727,25,0.0,0.0,69,GROCERY,Private,BAKED BREAD/BUNS/ROLLS,MAINSTREAM WHEAT/MULTIGRAIN BR,24 OZ
18609,1770,28675095980,133,984283,1,3.74,432,-0.6,1304,20,-0.25,-0.25,764,GROCERY,National,LAUNDRY ADDITIVES,FABRIC SOFTENER SHEETS,80 CT
18611,1770,28638888357,131,879152,1,1.25,432,-0.54,2019,19,0.0,0.0,1039,GROCERY,National,FROZEN PIZZA,PIZZA/ECONOMY,10.8 OZ
18612,1770,28571242929,125,879152,1,1.25,432,-0.54,2043,19,0.0,0.0,1039,GROCERY,National,FROZEN PIZZA,PIZZA/ECONOMY,10.8 OZ
18613,1770,28600902982,127,879152,1,1.25,432,-0.54,2141,19,0.0,0.0,1039,GROCERY,National,FROZEN PIZZA,PIZZA/ECONOMY,10.8 OZ
18616,1770,29035842166,158,964813,2,2.0,375,-0.38,1351,23,0.0,0.0,407,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,14.5 OZ
18617,1770,28919111268,149,964813,1,1.0,432,-0.19,1406,22,0.0,0.0,407,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,14.5 OZ
18618,1770,29034012964,155,964813,3,3.0,432,-0.57,1944,23,0.0,0.0,407,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,14.5 OZ
18619,1770,28197393520,102,964813,2,2.38,432,0.0,1911,15,0.0,0.0,407,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,14.5 OZ
18620,1770,29035842166,158,1041679,1,1.59,375,0.0,1351,23,0.0,0.0,414,NUTRITION,National,PREPARED/PKGD FOODS,VEGETABLES/DRY BEANS,15 OZ
18621,1770,28919111268,149,1041679,1,1.59,432,0.0,1406,22,0.0,0.0,414,NUTRITION,National,PREPARED/PKGD FOODS,VEGETABLES/DRY BEANS,15 OZ
18622,1770,29034012964,155,1041679,1,1.59,432,0.0,1944,23,0.0,0.0,414,NUTRITION,National,PREPARED/PKGD FOODS,VEGETABLES/DRY BEANS,15 OZ
18623,1770,29035842166,158,1120069,1,2.29,375,-0.3,1351,23,-0.4,-0.4,277,GROCERY,National,HOUSEHOLD CLEANG NEEDS,GLASS CLEANERS,28 CT
18624,1770,28867942392,147,1120069,1,2.69,375,-0.3,1535,22,0.0,0.0,277,GROCERY,National,HOUSEHOLD CLEANG NEEDS,GLASS CLEANERS,28 CT
18631,1770,28853760066,146,6773115,1,2.5,421,-1.09,527,22,0.0,0.0,5510,PASTRY,National,COOKIES,COOKIES: HOLIDAY/SPECIAL OCCAS,15 OZ
18632,2208,28840751995,145,6773115,1,2.5,292,-1.09,1621,21,0.0,0.0,5510,PASTRY,National,COOKIES,COOKIES: HOLIDAY/SPECIAL OCCAS,15 OZ
18633,1770,28629006731,130,838571,1,3.49,432,0.0,1429,19,0.0,0.0,1733,GROCERY,National,BAKED SWEET GOODS,SWEET GOODS - FULL SIZE,19 OZ
18634,1770,29141726131,163,1008012,1,1.34,432,-0.25,1344,24,0.0,0.0,103,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR
18635,1770,29141726131,163,857638,2,1.0,432,-0.18,1344,24,0.0,0.0,1002,GROCERY,National,SOUP,RAMEN NOODLES/RAMEN CUPS,2.25 OZ
18636,1770,29141726131,163,923559,1,0.88,432,-0.11,1344,24,0.0,0.0,69,GROCERY,Private,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,10 OZ
18637,1770,28789098233,142,1123959,1,1.88,432,-1.11,2231,21,0.0,0.0,69,GROCERY,Private,BAG SNACKS,TORTILLA/NACHO CHIPS,20 OZ
18638,1770,28789098233,142,892008,3,3.0,432,-1.17,2231,21,0.0,0.0,1377,GROCERY,National,MEAT - SHELF STABLE,PASTA: CANNED,14.5 OZ
18639,1770,28840683510,145,892008,2,2.0,432,-0.78,2219,21,0.0,0.0,1377,GROCERY,National,MEAT - SHELF STABLE,PASTA: CANNED,14.5 OZ
18640,2208,28511487483,120,892008,3,3.75,441,-0.42,2302,18,0.0,0.0,1377,GROCERY,National,MEAT - SHELF STABLE,PASTA: CANNED,14.5 OZ
18641,2208,29251206164,170,892008,3,3.0,343,0.0,2124,25,0.0,0.0,1377,GROCERY,National,MEAT - SHELF STABLE,PASTA: CANNED,14.5 OZ
18642,1770,29125048690,163,9553288,1,5.99,432,-2.5,101,24,0.0,0.0,764,GROCERY,National,BATH TISSUES,TOILET TISSUE,504 SQ FT
18643,1770,28675676890,134,904997,1,6.99,432,-5.0,1715,20,0.0,0.0,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,SEAFOOD-FRZ-IQF RAW SHRIMP RW,1 LB
18644,1770,28538013227,123,904997,1,6.99,375,-5.0,1704,18,0.0,0.0,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,SEAFOOD-FRZ-IQF RAW SHRIMP RW,1 LB
18645,1770,28675676890,134,5566237,1,2.89,432,0.0,1715,20,0.0,0.0,794,GROCERY,National,CONVENIENT BRKFST/WHLSM SNACKS,CEREAL BARS,4.9 OZ
18646,1770,29273148447,171,1139048,1,2.99,432,0.0,2326,25,0.0,0.0,1136,GROCERY,National,AIR CARE,AIR CARE - CONTINUOUS ACTION,3 CT
18647,1770,29273148447,171,1019832,2,6.08,432,0.0,2326,25,-0.5,-0.5,1315,GROCERY,National,BATH TISSUES,TOILET TISSUE, 
18648,1770,29273148447,171,946477,1,2.99,432,0.0,2326,25,-1.0,0.0,1136,GROCERY,National,AIR CARE,AIR CARE - CONTINUOUS ACTION,3 CT
18649,1770,28970510995,153,1064816,1,6.99,432,0.0,1306,23,0.0,0.0,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,SEAFOOD-FRZ-IQF RAW SHRIMP RW,14 OZ
18652,1770,28970510995,153,10456474,1,1.69,432,-0.1,1306,23,0.0,0.0,69,GROCERY,Private,EGGS,EGGS SUBSTITUTE,16 OZ
18654,1770,28919111268,149,5566370,1,2.0,432,-0.39,1406,22,-0.5,-0.5,764,GROCERY,National,DISHWASH DETERGENTS,AUTO DISH DETERGENT - MONODOSE,12 CT
18656,1770,29273147360,171,10457237,1,2.99,432,-0.5,1727,25,0.0,0.0,69,GROCERY,Private,EGGS,EGGS SUBSTITUTE,32 OZ
18657,1770,29273147360,171,9526243,1,7.49,432,-0.5,1727,25,0.0,0.0,5922,GROCERY,National,FROZEN PIE/DESSERTS,FROZEN CAKES/ALL TYPES INCLUDI,32 OZ
18658,1770,29273147360,171,863859,1,1.5,432,-0.49,1727,25,0.0,0.0,317,GROCERY,National,SALD DRSNG/SNDWCH SPRD,POURABLE SALAD DRESSINGS,16 OZ
18659,1770,28538013227,123,1049564,1,3.13,375,-1.05,1704,18,0.0,0.0,3985,MEAT,National,CHICKEN,WHOLE CHICKEN (ROASTERS/FRYER), 
18660,2263,27190781524,18,1049564,1,4.72,31401,0.0,2004,3,0.0,0.0,3985,MEAT,National,CHICKEN,WHOLE CHICKEN (ROASTERS/FRYER), 
18661,2263,28675791730,134,1049564,1,3.27,31401,-1.1,2127,20,0.0,0.0,3985,MEAT,National,CHICKEN,WHOLE CHICKEN (ROASTERS/FRYER), 
18662,1770,29273147360,171,8118727,1,2.0,432,-1.15,1727,25,0.0,0.0,317,GROCERY,National,SALD DRSNG/SNDWCH SPRD,SEMI-SOLID SALAD DRESSING MAY,32 OZ
18663,1770,28919111268,149,976864,1,0.99,432,0.0,1406,22,0.0,0.0,69,GROCERY,Private,FACIAL TISS/DNR NAPKIN,PAPER NAPKINS,120 CT
18664,1770,28919111268,149,883601,1,1.67,432,-1.32,1406,22,0.0,0.0,869,GROCERY,National,SALD DRSNG/SNDWCH SPRD,POURABLE SALAD DRESSINGS,16 OZ
18665,1770,29273147360,171,6395907,1,2.99,432,0.0,1727,25,0.0,0.0,103,GROCERY,National,SOFT DRINKS,SFT DRNK MLT-PK BTL CARB (EXCP,16.9 OZ
18666,1770,29273147360,171,1115112,1,3.99,432,0.0,1727,25,0.0,0.0,2438,NUTRITION,National,CHIPS&SNACKS,POTATO CHIPS,15 OZ
18667,1770,29034012964,155,1115112,1,3.99,432,0.0,1944,23,0.0,0.0,2438,NUTRITION,National,CHIPS&SNACKS,POTATO CHIPS,15 OZ
18668,1770,28867841885,147,1074939,1,2.0,432,-1.19,1651,22,0.0,0.0,2126,PRODUCE,National,PROCESSED,DRESSINGS,16 OZ
18669,1770,29034012964,155,891141,1,1.85,432,0.0,1944,23,0.0,0.0,3853,PRODUCE,National,VALUE ADDED FRUIT,MELON HALVES/QUARTERS, 
18671,1770,28601465037,128,855202,1,4.79,432,0.0,502,19,0.0,0.0,794,GROCERY,National,COLD CEREAL,ADULT CEREAL,17.7 OZ
18672,1770,29221561281,168,855202,2,6.0,432,-3.58,1429,25,0.0,0.0,794,GROCERY,National,COLD CEREAL,ADULT CEREAL,17.7 OZ
18673,1770,28210391195,103,855202,1,4.79,317,0.0,1430,15,0.0,0.0,794,GROCERY,National,COLD CEREAL,ADULT CEREAL,17.7 OZ
18674,1770,29194742293,167,7142861,1,1.5,432,-1.49,1612,25,0.0,0.0,538,PRODUCE,National,POPCORN,POPCORN - MICROWAVE,6 OZ
18676,1770,28571221598,125,1112824,1,1.89,429,0.0,1600,19,0.0,0.0,71,GROCERY,National,MARGARINES,MARGARINE: TUBS AND BOWLS,2 - 7.5 OZ
18677,1770,28886687658,148,867667,2,2.0,432,-0.78,1930,22,0.0,0.0,1377,GROCERY,National,MEAT - SHELF STABLE,PASTA: CANNED,15 OZ
18678,2208,27798631682,69,867667,2,2.0,343,-0.78,1930,11,0.0,0.0,1377,GROCERY,National,MEAT - SHELF STABLE,PASTA: CANNED,15 OZ
18679,1770,28886685299,148,1088318,1,2.49,432,0.0,921,22,0.0,0.0,1790,GROCERY,National,BAKED SWEET GOODS,SW GDS:DONUTS,12 OZ
18681,1770,28057137355,89,1021116,1,1.94,432,-1.95,1608,13,0.0,0.0,1755,GROCERY,National,FROZEN PIZZA,PIZZA/TRADITIONAL,16.55 OZ
18682,1770,27744937972,64,881608,2,2.0,432,0.0,2145,10,0.0,0.0,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,9.9 OZ
18683,1770,27744937972,64,887691,2,2.0,432,0.0,2145,10,0.0,0.0,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,10 OZ
18684,1770,27744937972,64,1017982,1,1.39,432,0.0,2145,10,0.0,0.0,239,GROCERY,National,BEERS/ALES,BEERALEMALT LIQUORS,24 OZ
18685,1770,28141061136,96,1047301,1,4.59,432,0.0,1300,14,0.0,0.0,3586,DELI,National,SALADS/DIPS,PROTIEN SALADS - BULK, 
18686,1770,28141061136,96,1088376,1,2.48,432,0.0,1300,14,0.0,0.0,4303,MEAT,National,CHICKEN,CHICKEN BREAST BONELESS, 
18689,1770,27841083152,72,939527,1,2.0,432,-1.19,2220,11,0.0,0.0,69,GROCERY,Private,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O, 
18690,1770,27841083152,72,885750,1,1.29,432,0.0,2220,11,0.0,0.0,103,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ
18691,1770,27936868246,81,868522,1,6.99,432,0.0,3,12,0.0,0.0,239,GROCERY,National,BEERS/ALES,BEERALEMALT LIQUORS,12OZ LN BT
18692,1770,27686147778,59,868522,1,6.99,432,0.0,1958,9,0.0,0.0,239,GROCERY,National,BEERS/ALES,BEERALEMALT LIQUORS,12OZ LN BT
18694,1770,27841083152,72,986327,2,3.0,432,-0.58,2220,11,0.0,0.0,69,GROCERY,Private,COLD CEREAL,KIDS CEREAL,13 OZ
18695,1770,27841083152,72,1051283,1,2.5,432,-1.09,2220,11,0.0,0.0,2082,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,SANDWICHES/BISCUITS/GRAVY,20 OZ
18696,2208,28379196858,116,1051283,1,3.59,441,0.0,1739,17,0.0,0.0,2082,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,SANDWICHES/BISCUITS/GRAVY,20 OZ
18697,2208,27900875618,77,1051283,1,3.59,441,0.0,1234,12,0.0,0.0,2082,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,SANDWICHES/BISCUITS/GRAVY,20 OZ
18698,2208,27985267000,84,1051283,1,3.59,441,0.0,1957,13,0.0,0.0,2082,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,SANDWICHES/BISCUITS/GRAVY,20 OZ
18699,1770,27841083152,72,1088628,1,1.0,432,-0.69,2220,11,0.0,0.0,69,GROCERY,Private,PASTA SAUCE,MAINSTREAM,26 OZ
18700,1770,27888867557,76,1037894,1,1.0,432,-0.29,1854,12,0.0,0.0,2224,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ
18701,2066,28757411953,138,1037894,1,1.29,295,0.0,2020,20,0.0,0.0,2224,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ
18702,2066,27756791108,65,1037894,1,1.29,295,0.0,1642,10,0.0,0.0,2224,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ
18703,2170,27865399056,74,1037894,1,1.29,421,0.0,1939,11,0.0,0.0,2224,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ
18704,2372,28675162848,133,1037894,1,1.29,448,0.0,2310,20,0.0,0.0,2224,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ
18706,1770,27888868060,76,7168057,1,3.0,432,-2.59,2118,12,0.0,0.0,2110,GROCERY,National,ICE CREAM/MILK/SHERBTS,PREMIUM,56 OZ
18707,1770,27870963541,76,8019371,1,13.99,432,0.0,44,12,0.0,0.0,6014,GROCERY,National,PET CARE SUPPLIES,DOG & CAT TOYS, 
18708,1770,27870963541,76,871999,1,4.49,432,0.0,44,12,0.0,0.0,5974,GROCERY,National,PET CARE SUPPLIES,DOG & CAT TOYS, 
18709,1906,28744453345,137,871999,1,4.49,372,0.0,1625,20,0.0,0.0,5974,GROCERY,National,PET CARE SUPPLIES,DOG & CAT TOYS, 
18711,1770,27972582930,83,851819,1,2.69,432,-2.7,2216,13,0.0,0.0,1755,GROCERY,National,FROZEN PIZZA,PIZZA/TRADITIONAL,23.1 OZ
18713,1770,27817023361,71,1101667,1,2.24,432,0.0,13,11,0.0,0.0,266,GROCERY,National,HOUSEHOLD CLEANG NEEDS,TOILET BOWL AUTOMATIC,1.41 OZ
18714,1770,28282441375,108,902292,1,2.06,432,0.0,1509,16,0.0,0.0,2,PRODUCE,National,VEGETABLES - ALL OTHERS,CABBAGE,30 CT
18716,1770,28282441375,108,1010051,1,3.19,432,0.0,1509,16,0.0,0.0,1769,MEAT-PCKGD,National,FROZEN MEAT,SEASONED POULTRY,12 OZ
18717,1770,28235326687,101,1010051,1,3.19,432,0.0,1505,15,0.0,0.0,1769,MEAT-PCKGD,National,FROZEN MEAT,SEASONED POULTRY,12 OZ
18719,1770,28282441375,108,1135044,2,5.0,432,-1.58,1509,16,0.0,0.0,69,GROCERY,Private,FRZN FRUITS,FROZEN FRUIT,16 OZ
18720,1770,28282441375,108,7168619,1,1.99,432,-0.3,1509,16,0.0,0.0,69,PRODUCE,Private,ORGANICS FRUIT & VEGETABLES,ORGANIC VEGETABLES SALAD,12 CT
18723,1770,28282442729,108,975633,1,1.89,432,-0.7,2035,16,0.0,0.0,1639,GROCERY,National,BAKED BREAD/BUNS/ROLLS,DIET/LIGHT BREAD,20 OZ
18724,1842,28345371421,114,975633,1,1.89,346,-0.7,1730,17,0.0,0.0,1639,GROCERY,National,BAKED BREAD/BUNS/ROLLS,DIET/LIGHT BREAD,20 OZ
18725,1770,28306353177,110,1020770,1,4.49,375,0.0,1714,16,0.0,0.0,665,MEAT-PCKGD,National,BACON,ECONOMY,1 LB
18726,1770,28306353177,110,8203720,1,4.44,375,0.0,1714,16,0.0,0.0,3312,SEAFOOD,National,SEAFOOD-FRESH,SEAFOOD-FRE-SALMON, 
18727,1770,28257506299,106,835077,1,2.99,317,0.0,1552,16,0.0,0.0,1890,MEAT-PCKGD,National,MISCELLANEOUS,SALADS,15 OZ
18728,1770,28257506299,106,9245315,1,2.99,317,0.0,1552,16,0.0,0.0,848,PASTRY,National,BREAD,BREAD:LOAF/SNACK,30OZ
18730,1770,28210391195,103,821923,1,2.69,317,0.0,1430,15,0.0,0.0,649,PRODUCE,National,ORGANICS FRUIT & VEGETABLES,ORGANIC VEGETABLES SALAD,3 CT
18731,1770,28197393520,102,834570,1,5.69,432,0.0,1911,15,0.0,0.0,233,GROCERY,National,CAT FOOD,DRY CAT FOOD (CAT CHOW/FRISKIE,3.5 LB
18732,1770,28197393520,102,1072773,1,1.69,432,0.0,1911,15,0.0,0.0,1550,GROCERY,National,HISPANIC,ORIENTAL NOODLES RICE,7.5 OZ
18733,1770,28197393520,102,1074265,2,2.0,432,-1.18,1911,15,0.0,0.0,414,NUTRITION,National,PREPARED/PKGD FOODS,VEGETABLES/DRY BEANS,15 OZ
18734,1837,28167503815,99,6533236,3,6.66,372,-5.31,1805,15,0.0,0.0,1046,GROCERY,National,SOFT DRINKS,SOFT DRINKS CAN NON-CARB (EXCE,12 OZ
18735,2066,28417716680,119,6533236,2,6.66,295,-1.32,2019,18,0.0,0.0,1046,GROCERY,National,SOFT DRINKS,SOFT DRINKS CAN NON-CARB (EXCE,12 OZ
18736,1837,28167503815,99,5563693,2,5.98,372,0.0,1805,15,0.0,0.0,69,PRODUCE,Private,TOMATOES,TOMATOES COCKTAIL,1 LB
18737,2263,27057645650,7,5563693,1,2.99,31401,0.0,1424,2,0.0,0.0,69,PRODUCE,Private,TOMATOES,TOMATOES COCKTAIL,1 LB
18738,1837,28167503815,99,1112459,1,2.19,372,0.0,1805,15,0.0,0.0,896,SEAFOOD-PCKGD,National,SEAFOOD - MISC,SEAFOOD-MISC-SAUCES/MARIN-WET,8 OZ
18739,1837,28167503815,99,1098225,3,6.87,372,0.0,1805,15,0.0,0.0,1225,GROCERY,National,COFFEE,NON DAIRY CREAMER: DRY,8 OZ
18740,1837,28167503815,99,1011303,1,1.99,372,-0.7,1805,15,0.0,0.0,135,GROCERY,National,FRZN POTATOES,FRZN FRENCH FRIES,30 OZ
18741,2269,28601632348,128,1011303,1,2.69,356,0.0,1745,19,0.0,0.0,135,GROCERY,National,FRZN POTATOES,FRZN FRENCH FRIES,30 OZ
18742,1837,28167503815,99,6534578,1,2.66,372,-1.33,1805,15,0.0,0.0,2224,GROCERY,National,SOFT DRINKS,SOFT DRINKS CAN NON-CARB (EXCE,12 OZ
18743,2066,28417716680,119,6534578,1,3.34,295,-0.65,2019,18,0.0,0.0,2224,GROCERY,National,SOFT DRINKS,SOFT DRINKS CAN NON-CARB (EXCE,12 OZ
18744,1837,28167503815,99,9297032,1,2.69,372,0.0,1805,15,0.0,0.0,2219,GROCERY,National,FRZN BREAKFAST FOODS,FRZN BREAKFAST ENTREES/SANDWIC,2CT/7.2OZ
18745,1837,27873265146,75,1765274,1,2.89,773,0.0,813,11,0.0,0.0,317,GROCERY,National,SALD DRSNG/SNDWCH SPRD,SEMI-SOLID SALAD DRESSING MAY,18 OZ
18746,1837,27873265146,75,1793620,1,2.49,773,0.0,813,11,0.0,0.0,848,PASTRY,National,BREAD,BREAD:LOAF/SNACK, 
18747,1837,27873265146,75,9491600,1,3.38,773,0.0,813,11,0.0,0.0,69,GROCERY,Private,PAPER HOUSEWARES,PLASTIC CUPS,50 CT
18748,1837,27873265146,75,8093425,9,13.41,773,0.0,813,11,0.0,0.0,1340,PASTRY,National,BREAD,BREAD:ITALIAN/FRENCH,17 OZ
18749,1837,27873265146,75,8085898,2,15.87,773,0.0,813,11,0.0,0.0,4220,DELI,National,DELI MEATS,MEAT: TURKEY BULK, 
18750,1837,27873265146,75,6561115,2,10.58,773,-1.06,813,11,0.0,0.0,4233,DELI,National,DELI MEATS,MEAT:HAM BULK, 
18751,1837,27873265146,75,6537044,1,3.29,773,0.0,813,11,0.0,0.0,848,PASTRY,National,BREAD,BREAD:SAVORY/SPECIALTY,24 OZ
18752,1837,27873265146,75,2035841,2,14.26,773,-1.19,813,11,0.0,0.0,3739,DELI,National,DELI MEATS,MEAT: TURKEY BULK, 
18754,1837,27873265146,75,1965702,1,4.99,773,0.0,813,11,0.0,0.0,544,GROCERY,National,BAG SNACKS,TORTILLA/NACHO CHIPS,25 OZ
18755,1837,27873265146,75,1950457,2,11.8,773,-1.08,813,11,0.0,0.0,3890,DELI,National,DELI MEATS,MEAT: BEEF BULK, 
18756,1837,27873265146,75,1948767,2,7.98,773,-3.96,813,11,0.0,0.0,69,GROCERY,Private,PAPER HOUSEWARES,PLASTIC/HEAVY PAPER PREM PLATE,50 CT
18757,1837,27873265146,75,1869255,1,1.79,773,0.0,813,11,0.0,0.0,69,PASTRY,Private,BREAD,BREAD:ITALIAN/FRENCH,8 OZ
18758,1837,27873265146,75,1859610,2,11.69,773,-1.07,813,11,0.0,0.0,3876,DELI,National,DELI MEATS,MEAT: BEEF BULK, 
18759,1837,27873265146,75,1845495,1,1.29,773,-0.5,813,11,0.0,0.0,131,GROCERY,National,CONDIMENTS/SAUCES,CATSUP,20 OZ
18761,1837,27873265146,75,1831206,1,3.29,773,0.0,813,11,0.0,0.0,544,GROCERY,National,BAG SNACKS,PRETZELS,32 OZ
18762,1837,27873265146,75,1818418,2,6.58,773,0.0,813,11,0.0,0.0,5886,PASTRY,National,BREAD,BREAD:SAVORY/SPECIALTY,16 OZ
18763,1837,27873265146,75,1813294,1,4.19,773,0.0,813,11,0.0,0.0,544,GROCERY,National,BAG SNACKS,POTATO CHIPS,20 OZ
18764,1837,27873265146,75,9525785,2,6.98,773,0.0,813,11,0.0,0.0,848,PASTRY,National,BREAD,BREAD:LOAF/SNACK,16 OZ
18765,1837,27873265146,75,9529019,5,11.45,773,-2.0,813,11,0.0,0.0,150,GROCERY,National,PAPER HOUSEWARES,PLASTIC/HEAVY PAPER PREM PLATE,20 CT
18766,1837,27873265146,75,9529033,1,1.49,773,0.0,813,11,0.0,0.0,131,GROCERY,National,CONDIMENTS/SAUCES,HOT MUSTARD/SPECIALTY MUSTAR,17.5 OZ
18767,1837,27873265146,75,9529162,1,1.49,773,0.0,813,11,0.0,0.0,131,GROCERY,National,CONDIMENTS/SAUCES,SALAD MUSTARD,17.5 OZ
18768,1837,27873265146,75,10154492,1,2.49,773,0.0,813,11,0.0,0.0,5944,PASTRY,National,ROLLS,BREAD:SAVORY/SPECIALTY,10 OZ
18769,1837,27873265146,75,10153963,1,2.49,773,0.0,813,11,0.0,0.0,5944,PASTRY,National,BREAD,BREAD:SAVORY/SPECIALTY,8 OZ
18770,1837,27873265146,75,10153343,1,3.29,773,0.0,813,11,0.0,0.0,5886,PASTRY,National,BREAD,BREAD:SAVORY/SPECIALTY,20 OZ
18771,1837,27873265146,75,9577384,1,6.47,773,0.0,813,11,0.0,0.0,121,GROCERY,National,FD WRAPS/BAGS/TRSH BG,PLASTIC WRAP (SARANETC.),140 FT
18772,1837,27972511764,83,899324,2,5.0,372,-2.18,1345,13,0.0,0.0,584,GROCERY,National,DOG FOODS,DOG TREATS (SOFT TREATS),5.6 OZ
18773,1837,27972511764,83,987263,2,9.98,372,0.0,1345,13,0.0,0.0,4951,GROCERY,National,MARGARINES,MARGARINE: TUBS AND BOWLS,8 OZ
18774,1837,27972511764,83,10182860,1,2.89,372,-1.25,1345,13,-0.55,-0.45,103,GROCERY,National,SOFT DRINKS,JUICE (UNDER 10% JUICE),12 OZ
18775,1837,29182950496,166,10182860,1,2.5,372,-2.09,928,24,0.0,0.0,103,GROCERY,National,SOFT DRINKS,JUICE (UNDER 10% JUICE),12 OZ
18776,1837,27972511764,83,9859189,1,2.0,372,-0.79,1345,13,0.0,0.0,1810,GROCERY,National,FRZN POTATOES,FRZN BAKED/STUFFED/MASHED&SPEC,16 OZ
18777,1837,27972511764,83,9677367,1,3.99,372,0.0,1345,13,0.0,0.0,5656,NUTRITION,National,CHIPS&SNACKS,GOURMET CHIPS (TERRA),13.5 OZ
18778,1837,27972511764,83,6391206,1,2.99,372,0.0,1345,13,0.0,0.0,1456,GROCERY,National,EGGS,EGGS SUBSTITUTE,15 OZ
