,order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order,product_id,add_to_cart_order,reordered,product_name,aisle_id,department_id,aisle
13234,2597635,69458,prior,5,1,13,30.0,18998,10,0,Complete ActionPacs Fresh Scent Dishwasher Detergent,74,17,dish detergents
13235,3027673,82954,prior,1,5,17,,32224,15,0,"Ultra Power Plus Dishwashing Detergent el, Fresh Scent",74,17,dish detergents
13236,1745396,205854,train,4,0,16,30.0,32224,12,0,"Ultra Power Plus Dishwashing Detergent el, Fresh Scent",74,17,dish detergents
13237,1842952,102413,prior,5,6,13,26.0,38015,13,0,Honeysuckle Dish Soap,74,17,dish detergents
13238,1842952,102413,prior,5,6,13,26.0,3098,15,0,Lavender Dish Soap,74,17,dish detergents
13239,2927019,118573,prior,8,4,8,5.0,33316,1,0,Lemongrass & Clementine Zest Natural Dish Liquid,74,17,dish detergents
13240,3308453,139591,prior,1,6,11,,33316,10,0,Lemongrass & Clementine Zest Natural Dish Liquid,74,17,dish detergents
13241,1234399,131577,prior,5,0,12,13.0,40616,5,0,Triple Action Dish Liquid Orange,74,17,dish detergents
13242,1097642,131625,prior,1,1,16,,46673,1,0,Ultra Original Scent Dishwashing Liquid,74,17,dish detergents
13243,1728237,131625,prior,4,3,14,16.0,46673,1,1,Ultra Original Scent Dishwashing Liquid,74,17,dish detergents
13244,1136857,138934,prior,10,0,10,13.0,47668,4,0,Smarty Dish Free and Clear Dishwasher Tablets,74,17,dish detergents
13245,1524166,139591,prior,29,4,14,1.0,39678,13,1,Free & Clear Natural Dishwasher Detergent,74,17,dish detergents
13246,3308453,139591,prior,1,6,11,,39678,9,0,Free & Clear Natural Dishwasher Detergent,74,17,dish detergents
13247,3283313,157257,prior,2,5,9,30.0,13838,7,0,Natural Free & Clear Dish Liquid,74,17,dish detergents
13248,2326619,157257,prior,8,2,7,16.0,13838,17,1,Natural Free & Clear Dish Liquid,74,17,dish detergents
13249,3012795,163063,train,7,3,13,18.0,13838,9,0,Natural Free & Clear Dish Liquid,74,17,dish detergents
13250,3006619,174418,prior,3,0,13,3.0,13838,6,0,Natural Free & Clear Dish Liquid,74,17,dish detergents
13251,3012795,163063,train,7,3,13,18.0,2581,8,0,Lavender Floral & Mint Natural Dish Liquid,74,17,dish detergents
13252,1064655,167832,prior,8,0,0,22.0,32707,10,0,Platinum™ ActionPacs™ Fresh Scent Dishwasher Detergent,74,17,dish detergents
13253,2839484,14685,prior,5,1,17,25.0,21575,2,0,Bath Cups - 200 CT,111,17,plates bowls cups flatware
13254,1796584,21945,prior,19,6,16,5.0,11535,21,0,First Quality Bamboo Round Tooth Picks,111,17,plates bowls cups flatware
13255,1708545,26418,prior,23,1,10,11.0,23414,2,1,Paper Plates,111,17,plates bowls cups flatware
13256,1849770,26418,prior,3,5,13,6.0,23414,9,0,Paper Plates,111,17,plates bowls cups flatware
13257,2531219,26418,prior,8,1,12,16.0,23414,11,1,Paper Plates,111,17,plates bowls cups flatware
13258,563905,26418,prior,15,1,11,9.0,23414,1,1,Paper Plates,111,17,plates bowls cups flatware
13259,3009893,28922,prior,38,4,15,2.0,6667,4,0,9oz Paper Cold Cups,111,17,plates bowls cups flatware
13260,316601,63709,prior,7,6,14,1.0,39132,30,1,Plastic Cup Squared Base - 30 CT,111,17,plates bowls cups flatware
13261,519372,63709,prior,6,5,12,4.0,39132,24,0,Plastic Cup Squared Base - 30 CT,111,17,plates bowls cups flatware
13262,576278,85357,prior,22,3,9,1.0,15680,1,0,Red Plastic Cups,111,17,plates bowls cups flatware
13263,1562782,112149,prior,8,3,20,5.0,1197,18,0,"Plates, Ultra, 10-1/16 Inch",111,17,plates bowls cups flatware
13264,3010474,112149,prior,10,3,17,7.0,33168,12,1,Everyday Paper Plates,111,17,plates bowls cups flatware
13265,2770055,112149,prior,4,4,19,8.0,33168,25,0,Everyday Paper Plates,111,17,plates bowls cups flatware
13266,1348140,112149,prior,5,3,19,6.0,4335,20,0,Heavy Duty Paper Plates,111,17,plates bowls cups flatware
13267,3003184,118573,prior,5,0,21,2.0,7513,9,0,Round Toothpicks,111,17,plates bowls cups flatware
13268,1436549,139591,prior,14,0,16,8.0,7513,16,0,Round Toothpicks,111,17,plates bowls cups flatware
13269,2815301,139419,prior,22,5,8,19.0,34368,1,1,"Dinner Classic White 10.375\"" Dinner Plate",111,17,plates bowls cups flatware
13270,2329606,139419,prior,19,3,8,6.0,34368,6,1,"Dinner Classic White 10.375\"" Dinner Plate",111,17,plates bowls cups flatware
13271,2524685,139419,prior,18,4,8,17.0,34368,1,1,"Dinner Classic White 10.375\"" Dinner Plate",111,17,plates bowls cups flatware
13272,71205,139419,prior,23,4,10,27.0,34368,1,1,"Dinner Classic White 10.375\"" Dinner Plate",111,17,plates bowls cups flatware
13273,1210411,139419,prior,25,4,14,10.0,34368,1,1,"Dinner Classic White 10.375\"" Dinner Plate",111,17,plates bowls cups flatware
13274,1876325,139419,prior,9,4,8,9.0,34368,2,0,"Dinner Classic White 10.375\"" Dinner Plate",111,17,plates bowls cups flatware
13275,271074,139419,prior,16,2,8,5.0,34368,3,1,"Dinner Classic White 10.375\"" Dinner Plate",111,17,plates bowls cups flatware
13276,2734032,139419,prior,13,3,12,9.0,34368,5,1,"Dinner Classic White 10.375\"" Dinner Plate",111,17,plates bowls cups flatware
13277,629109,139419,prior,15,4,14,15.0,34368,2,1,"Dinner Classic White 10.375\"" Dinner Plate",111,17,plates bowls cups flatware
13278,837350,139419,prior,11,1,12,7.0,34368,4,1,"Dinner Classic White 10.375\"" Dinner Plate",111,17,plates bowls cups flatware
13279,3012795,163063,train,7,3,13,18.0,6668,3,0,Square Dessert Plates,111,17,plates bowls cups flatware
13280,3012795,163063,train,7,3,13,18.0,41056,2,0,Classic While Dinner Plates,111,17,plates bowls cups flatware
13281,3012795,163063,train,7,3,13,18.0,7160,6,0,Clear Cups,111,17,plates bowls cups flatware
13282,3055525,15244,prior,4,0,13,5.0,28570,3,0,Sundried Tomato Organic,50,19,fruit vegetable snacks
13283,2356727,90871,prior,4,1,15,14.0,28570,6,0,Sundried Tomato Organic,50,19,fruit vegetable snacks
13284,1048959,174404,prior,4,3,18,13.0,28570,11,0,Sundried Tomato Organic,50,19,fruit vegetable snacks
13285,442272,17749,prior,2,5,13,30.0,939,10,0,Annie's Bunny Fruit Snacks Variety,50,19,fruit vegetable snacks
13286,2554191,21945,prior,6,6,16,16.0,34448,8,0,Original Veggie Straws,50,19,fruit vegetable snacks
13287,3244547,82954,prior,12,0,10,30.0,34448,10,1,Original Veggie Straws,50,19,fruit vegetable snacks
13288,590990,82954,prior,13,0,11,7.0,34448,6,1,Original Veggie Straws,50,19,fruit vegetable snacks
13289,1652521,82954,prior,15,0,15,14.0,34448,8,1,Original Veggie Straws,50,19,fruit vegetable snacks
13290,44453,82954,train,16,6,10,6.0,34448,22,1,Original Veggie Straws,50,19,fruit vegetable snacks
13291,415976,82954,prior,14,0,12,7.0,34448,14,1,Original Veggie Straws,50,19,fruit vegetable snacks
13292,2871580,82954,prior,3,4,17,7.0,34448,22,0,Original Veggie Straws,50,19,fruit vegetable snacks
13293,2534642,82954,prior,4,0,13,30.0,34448,17,1,Original Veggie Straws,50,19,fruit vegetable snacks
13294,209604,82954,prior,5,1,18,22.0,34448,13,1,Original Veggie Straws,50,19,fruit vegetable snacks
13295,2480478,21945,prior,5,4,18,4.0,32701,2,0,Roasted Seaweed Snacks Wasabi,50,19,fruit vegetable snacks
13296,39780,22250,prior,36,4,17,9.0,4431,17,0,Freeze Dried Organic Tropical Fruits,50,19,fruit vegetable snacks
13297,75986,22250,prior,37,2,17,5.0,30571,1,1,Bare Fruit Banana Chips,50,19,fruit vegetable snacks
13298,1692726,22250,prior,39,0,14,9.0,30571,9,1,Bare Fruit Banana Chips,50,19,fruit vegetable snacks
13299,1229981,22250,prior,30,3,9,10.0,30571,8,1,Bare Fruit Banana Chips,50,19,fruit vegetable snacks
13300,1242108,22250,prior,29,0,18,9.0,30571,16,0,Bare Fruit Banana Chips,50,19,fruit vegetable snacks
13301,475743,22250,prior,32,5,17,3.0,30571,6,1,Bare Fruit Banana Chips,50,19,fruit vegetable snacks
13302,995551,22250,prior,33,0,0,16.0,30571,10,1,Bare Fruit Banana Chips,50,19,fruit vegetable snacks
13303,3077163,22250,prior,34,0,17,7.0,30571,3,1,Bare Fruit Banana Chips,50,19,fruit vegetable snacks
13304,383925,22250,prior,31,2,17,6.0,30571,5,1,Bare Fruit Banana Chips,50,19,fruit vegetable snacks
13305,1303735,28922,prior,18,1,11,1.0,21145,1,0,Dried Persimmons,50,19,fruit vegetable snacks
13306,61811,28922,prior,20,4,7,2.0,21145,1,1,Dried Persimmons,50,19,fruit vegetable snacks
13307,660111,28922,prior,19,2,19,1.0,21145,2,1,Dried Persimmons,50,19,fruit vegetable snacks
13308,58696,31442,train,14,4,22,30.0,2708,3,0,Fruit By the Foot Variety Pack,50,19,fruit vegetable snacks
13309,742898,64967,prior,14,3,16,9.0,2708,14,0,Fruit By the Foot Variety Pack,50,19,fruit vegetable snacks
13310,58696,31442,train,14,4,22,30.0,16350,7,0,Variety Snack Pack,50,19,fruit vegetable snacks
13311,58696,31442,train,14,4,22,30.0,6265,2,0,Fruit Gushers Fruit Flavored Snacks Variety Pack,50,19,fruit vegetable snacks
13312,426792,31442,prior,10,2,19,0.0,26348,4,1,Mixed Fruit Fruit Snacks,50,19,fruit vegetable snacks
13313,24823,31442,prior,5,2,20,7.0,26348,11,0,Mixed Fruit Fruit Snacks,50,19,fruit vegetable snacks
13314,761393,32283,prior,3,0,15,18.0,37953,5,0,Fruit Squish'ems! Squeezable Fruit Pouch Apple,50,19,fruit vegetable snacks
13315,2275621,32283,prior,8,6,11,30.0,6423,4,0,Fruit Roll-Ups Tropical Tie-Dye Fruit Flavored Snacks,50,19,fruit vegetable snacks
13316,2724214,32499,prior,1,6,15,,45970,17,0,Organic Black Beans Ready To Eat In Pouch,50,19,fruit vegetable snacks
13317,3295810,63709,prior,9,6,10,30.0,18618,5,0,Baked Caesar Snapea Crisps,50,19,fruit vegetable snacks
13318,890256,64967,prior,22,0,14,21.0,19871,17,0,Fruit Roll Ups Variety Fruit Flavored Snacks,50,19,fruit vegetable snacks
13319,3117330,64967,train,23,2,17,23.0,19871,4,1,Fruit Roll Ups Variety Fruit Flavored Snacks,50,19,fruit vegetable snacks
13320,3117330,64967,train,23,2,17,23.0,34146,5,1,Fruit By The Foot Berry Tie Dye Fruit Snacks,50,19,fruit vegetable snacks
13321,890256,64967,prior,22,0,14,21.0,34146,18,0,Fruit By The Foot Berry Tie Dye Fruit Snacks,50,19,fruit vegetable snacks
13322,3117330,64967,train,23,2,17,23.0,5194,2,1,Organic Bunny Fruit Snacks Berry Patch,50,19,fruit vegetable snacks
13323,890256,64967,prior,22,0,14,21.0,5194,16,1,Organic Bunny Fruit Snacks Berry Patch,50,19,fruit vegetable snacks
13324,152338,64967,prior,2,0,9,10.0,5194,19,0,Organic Bunny Fruit Snacks Berry Patch,50,19,fruit vegetable snacks
13325,699961,70611,prior,11,3,10,30.0,5194,7,0,Organic Bunny Fruit Snacks Berry Patch,50,19,fruit vegetable snacks
13326,2360140,96114,train,4,0,23,5.0,5194,4,0,Organic Bunny Fruit Snacks Berry Patch,50,19,fruit vegetable snacks
13327,699961,70611,prior,11,3,10,30.0,27690,5,1,Apple Cinnamon GoGo Squeez,50,19,fruit vegetable snacks
13328,1845525,70611,prior,18,5,10,7.0,27690,17,1,Apple Cinnamon GoGo Squeez,50,19,fruit vegetable snacks
13329,1900859,70611,prior,9,2,14,9.0,27690,25,1,Apple Cinnamon GoGo Squeez,50,19,fruit vegetable snacks
13330,1523135,70611,prior,3,4,12,7.0,27690,34,0,Apple Cinnamon GoGo Squeez,50,19,fruit vegetable snacks
13331,2317358,70611,prior,5,6,10,19.0,27690,16,1,Apple Cinnamon GoGo Squeez,50,19,fruit vegetable snacks
13332,2009094,70611,prior,6,2,13,10.0,27690,10,1,Apple Cinnamon GoGo Squeez,50,19,fruit vegetable snacks
13333,1786420,158040,train,4,0,15,30.0,27690,9,0,Apple Cinnamon GoGo Squeez,50,19,fruit vegetable snacks
13334,2925416,80893,prior,2,0,18,26.0,13740,28,0,Organic Summer Strawberry Bunny Fruit Snacks,50,19,fruit vegetable snacks
13335,3297066,92490,prior,13,1,16,27.0,27502,3,1,Abundant Apricot Fruit Strip,50,19,fruit vegetable snacks
13336,984352,92490,prior,12,2,18,30.0,27502,1,1,Abundant Apricot Fruit Strip,50,19,fruit vegetable snacks
13337,1317908,92490,prior,3,1,8,13.0,27502,5,0,Abundant Apricot Fruit Strip,50,19,fruit vegetable snacks
13338,2646245,92490,prior,10,2,8,8.0,27502,2,1,Abundant Apricot Fruit Strip,50,19,fruit vegetable snacks
13339,236488,92490,prior,9,1,8,6.0,27502,5,1,Abundant Apricot Fruit Strip,50,19,fruit vegetable snacks
13340,3297066,92490,prior,13,1,16,27.0,13776,4,0,Summer Strawberry Fruit Strip,50,19,fruit vegetable snacks
13341,3297066,92490,prior,13,1,16,27.0,27115,2,0,All-Natural Autumn Apple  Fruit Strip,50,19,fruit vegetable snacks
13342,1317908,92490,prior,3,1,8,13.0,27626,6,0,Ripened Raspberry Fruit Leather,50,19,fruit vegetable snacks
13343,2646245,92490,prior,10,2,8,8.0,43705,3,1,All-Natural Orchard Cherry Fruit Strip,50,19,fruit vegetable snacks
13344,236488,92490,prior,9,1,8,6.0,43705,7,0,All-Natural Orchard Cherry Fruit Strip,50,19,fruit vegetable snacks
13345,22167,106314,train,24,4,13,7.0,20198,13,0,Organic Pumpkin Chips,50,19,fruit vegetable snacks
13346,22167,106314,train,24,4,13,7.0,47573,12,0,Ginger Snap Sprouted Cookies,50,19,fruit vegetable snacks
13347,3006619,174418,prior,3,0,13,3.0,47573,9,0,Ginger Snap Sprouted Cookies,50,19,fruit vegetable snacks
13348,996641,106314,prior,20,3,15,4.0,39509,9,0,Organic Sunny Citrus Bunny Fruit Snacks,50,19,fruit vegetable snacks
13349,1545466,106314,prior,22,3,14,7.0,36687,11,0,Sea Salt Crunchy Chickpeas,50,19,fruit vegetable snacks
13350,2422056,106314,prior,5,3,12,15.0,46916,4,0,Organic Really Peely Bendy Berry Fruit Tape,50,19,fruit vegetable snacks
13351,1191827,121887,prior,4,2,19,13.0,32352,3,1,Organic Sea Snax,50,19,fruit vegetable snacks
13352,1456145,121887,prior,1,4,14,,32352,2,0,Organic Sea Snax,50,19,fruit vegetable snacks
13353,2898480,121887,prior,2,1,9,30.0,32352,2,1,Organic Sea Snax,50,19,fruit vegetable snacks
13354,3022658,121887,prior,3,3,22,16.0,32352,1,1,Organic Sea Snax,50,19,fruit vegetable snacks
13355,2774441,121887,prior,6,4,13,30.0,32352,2,1,Organic Sea Snax,50,19,fruit vegetable snacks
13356,2941762,174418,train,14,1,14,6.0,650,10,0,Pop'n Hot! Vegan Broccoli Poppers,50,19,fruit vegetable snacks
13357,3006619,174418,prior,3,0,13,3.0,43374,2,1,Organic Spicy Kale Krunch Super Food,50,19,fruit vegetable snacks
13358,2995724,174418,prior,1,2,10,,43374,8,0,Organic Spicy Kale Krunch Super Food,50,19,fruit vegetable snacks
13359,2870439,174418,prior,5,2,10,30.0,43374,1,1,Organic Spicy Kale Krunch Super Food,50,19,fruit vegetable snacks
13360,2591093,174418,prior,7,5,10,9.0,43374,1,1,Organic Spicy Kale Krunch Super Food,50,19,fruit vegetable snacks
13361,821857,174418,prior,6,3,15,15.0,43374,4,1,Organic Spicy Kale Krunch Super Food,50,19,fruit vegetable snacks
13362,2729810,15244,prior,5,0,14,28.0,9587,4,1,Organic Shiitake & Vegetable Potstickers,129,1,frozen appetizers sides
13363,3068452,15244,train,6,3,15,30.0,9587,3,1,Organic Shiitake & Vegetable Potstickers,129,1,frozen appetizers sides
13364,1607310,15244,prior,2,6,10,27.0,9587,9,0,Organic Shiitake & Vegetable Potstickers,129,1,frozen appetizers sides
13365,716236,16464,prior,4,1,13,12.0,48171,13,0,Shredded Hash Browns,129,1,frozen appetizers sides
13366,651565,92795,prior,3,4,12,14.0,48171,5,0,Shredded Hash Browns,129,1,frozen appetizers sides
13367,1980206,96353,train,4,0,9,30.0,48171,4,0,Shredded Hash Browns,129,1,frozen appetizers sides
13368,557505,16464,prior,1,6,13,,9360,6,0,Pepperoni Pizza Frozen Sandwiches,129,1,frozen appetizers sides
13369,63729,18352,prior,9,4,11,6.0,48440,8,1,Pepperoni Pizza Rolls,129,1,frozen appetizers sides
13370,817727,18352,prior,5,4,11,5.0,48440,2,1,Pepperoni Pizza Rolls,129,1,frozen appetizers sides
13371,1232018,18352,prior,3,3,18,3.0,48440,4,1,Pepperoni Pizza Rolls,129,1,frozen appetizers sides
13372,146179,18352,prior,1,5,23,,48440,7,0,Pepperoni Pizza Rolls,129,1,frozen appetizers sides
13373,2249321,18352,prior,8,5,10,13.0,48440,1,1,Pepperoni Pizza Rolls,129,1,frozen appetizers sides
13374,1950050,18352,prior,7,6,13,30.0,48440,2,1,Pepperoni Pizza Rolls,129,1,frozen appetizers sides
13375,1404803,21945,prior,18,1,17,11.0,28137,3,1,Chicken & Vegetable Dumplings Potstickers,129,1,frozen appetizers sides
13376,2480478,21945,prior,5,4,18,4.0,28137,8,0,Chicken & Vegetable Dumplings Potstickers,129,1,frozen appetizers sides
13377,373919,109948,train,5,5,19,25.0,28137,16,0,Chicken & Vegetable Dumplings Potstickers,129,1,frozen appetizers sides
13378,751679,154375,prior,9,2,16,7.0,28137,5,0,Chicken & Vegetable Dumplings Potstickers,129,1,frozen appetizers sides
13379,540322,21945,prior,14,0,15,8.0,32950,7,0,"Breaded Chicken Breast Nuggets, Gluten Free",129,1,frozen appetizers sides
13380,540322,21945,prior,14,0,15,8.0,31701,12,0,Potato Puffs with Roasted Garlic and Cracked Black Pepper,129,1,frozen appetizers sides
13381,3321918,21945,prior,27,0,11,3.0,31701,2,1,Potato Puffs with Roasted Garlic and Cracked Black Pepper,129,1,frozen appetizers sides
13382,3089493,22250,prior,20,3,19,9.0,33722,11,0,Chicken and Vegetable Egg Rolls,129,1,frozen appetizers sides
13383,3124325,54891,prior,18,6,18,14.0,33722,5,0,Chicken and Vegetable Egg Rolls,129,1,frozen appetizers sides
13384,1597259,22250,prior,7,6,22,10.0,14881,18,1,Organic Yukon Select Fries,129,1,frozen appetizers sides
13385,3318589,22250,prior,2,3,9,22.0,14881,25,0,Organic Yukon Select Fries,129,1,frozen appetizers sides
13386,3063856,22250,prior,4,2,15,3.0,14881,10,1,Organic Yukon Select Fries,129,1,frozen appetizers sides
13387,2016219,22250,prior,11,2,11,29.0,14881,23,1,Organic Yukon Select Fries,129,1,frozen appetizers sides
13388,732988,22250,prior,12,5,10,10.0,14881,24,1,Organic Yukon Select Fries,129,1,frozen appetizers sides
13389,1597259,22250,prior,7,6,22,10.0,21850,21,1,Waffle Cut Sweet Potato Seasoned Fries,129,1,frozen appetizers sides
13390,3318589,22250,prior,2,3,9,22.0,21850,26,0,Waffle Cut Sweet Potato Seasoned Fries,129,1,frozen appetizers sides
13391,333396,26418,prior,22,4,14,10.0,34305,1,1,Crunchy Fish Sticks,129,1,frozen appetizers sides
13392,2588441,26418,prior,20,1,11,9.0,34305,1,1,Crunchy Fish Sticks,129,1,frozen appetizers sides
13393,2260852,26418,prior,26,6,12,13.0,34305,6,1,Crunchy Fish Sticks,129,1,frozen appetizers sides
13394,1126409,26418,prior,25,0,15,10.0,34305,10,1,Crunchy Fish Sticks,129,1,frozen appetizers sides
13395,2955393,26418,prior,6,3,13,9.0,34305,12,0,Crunchy Fish Sticks,129,1,frozen appetizers sides
13396,832994,26418,prior,14,6,11,12.0,34305,1,1,Crunchy Fish Sticks,129,1,frozen appetizers sides
13397,2480569,26418,prior,24,4,12,30.0,30787,10,0,Crispy Crowns! Seasoned Shredded Potatoes,129,1,frozen appetizers sides
13398,1138993,26418,prior,29,3,9,7.0,30787,6,1,Crispy Crowns! Seasoned Shredded Potatoes,129,1,frozen appetizers sides
13399,2969013,26418,prior,28,3,8,21.0,30787,8,1,Crispy Crowns! Seasoned Shredded Potatoes,129,1,frozen appetizers sides
13400,2605948,26418,train,30,2,12,13.0,30787,12,1,Crispy Crowns! Seasoned Shredded Potatoes,129,1,frozen appetizers sides
13401,2260852,26418,prior,26,6,12,13.0,30787,7,1,Crispy Crowns! Seasoned Shredded Potatoes,129,1,frozen appetizers sides
13402,1126409,26418,prior,25,0,15,10.0,30787,9,1,Crispy Crowns! Seasoned Shredded Potatoes,129,1,frozen appetizers sides
13403,2381426,26418,prior,27,3,7,25.0,30787,9,1,Crispy Crowns! Seasoned Shredded Potatoes,129,1,frozen appetizers sides
13404,2480569,26418,prior,24,4,12,30.0,37609,8,1,Extra Crispy Tator Tots,129,1,frozen appetizers sides
13405,2111092,26418,prior,18,3,14,10.0,37609,1,1,Extra Crispy Tator Tots,129,1,frozen appetizers sides
13406,2911956,26418,prior,21,1,14,14.0,37609,1,1,Extra Crispy Tator Tots,129,1,frozen appetizers sides
13407,2969013,26418,prior,28,3,8,21.0,37609,13,1,Extra Crispy Tator Tots,129,1,frozen appetizers sides
13408,1126409,26418,prior,25,0,15,10.0,37609,7,1,Extra Crispy Tator Tots,129,1,frozen appetizers sides
13409,101785,26418,prior,7,6,15,10.0,37609,12,0,Extra Crispy Tator Tots,129,1,frozen appetizers sides
13410,832994,26418,prior,14,6,11,12.0,37609,2,1,Extra Crispy Tator Tots,129,1,frozen appetizers sides
13411,2381426,26418,prior,27,3,7,25.0,28733,16,1,Chicken Nuggets,129,1,frozen appetizers sides
13412,1849770,26418,prior,3,5,13,6.0,28733,13,0,Chicken Nuggets,129,1,frozen appetizers sides
13413,1782837,26418,prior,4,5,15,14.0,3190,7,1,Extra Crispy Seasoned Crinkles,129,1,frozen appetizers sides
13414,1849770,26418,prior,3,5,13,6.0,3190,14,0,Extra Crispy Seasoned Crinkles,129,1,frozen appetizers sides
13415,2724214,32499,prior,1,6,15,,48720,8,0,Shoestring Fries,129,1,frozen appetizers sides
13416,2606626,144265,prior,15,1,8,3.0,48720,7,1,Shoestring Fries,129,1,frozen appetizers sides
13417,1050985,144265,prior,8,1,11,6.0,48720,7,1,Shoestring Fries,129,1,frozen appetizers sides
13418,2441428,144265,prior,5,1,16,10.0,48720,12,0,Shoestring Fries,129,1,frozen appetizers sides
13419,1786537,144265,prior,6,1,10,7.0,48720,6,1,Shoestring Fries,129,1,frozen appetizers sides
13420,1546117,144265,prior,7,2,8,8.0,48720,5,1,Shoestring Fries,129,1,frozen appetizers sides
13421,995818,38528,train,8,6,10,15.0,22062,16,0,The Original Thick Slice with Real Garlic Texas Toast,129,1,frozen appetizers sides
13422,1205151,42227,prior,10,3,19,4.0,1215,5,1,Kidz All Natural Baked Chicken Nuggets,129,1,frozen appetizers sides
13423,2418886,42227,train,12,0,9,5.0,1215,8,1,Kidz All Natural Baked Chicken Nuggets,129,1,frozen appetizers sides
13424,2310726,42227,prior,6,5,18,6.0,1215,12,0,Kidz All Natural Baked Chicken Nuggets,129,1,frozen appetizers sides
13425,2741513,74332,train,19,5,20,6.0,1215,7,0,Kidz All Natural Baked Chicken Nuggets,129,1,frozen appetizers sides
13426,1205151,42227,prior,10,3,19,4.0,28020,6,0,Gluten Free Broccoli & Cheese Baked Nuggets,129,1,frozen appetizers sides
13427,1941237,42668,prior,43,6,15,2.0,46527,11,0,Lemon Garlic Falafel Popper,129,1,frozen appetizers sides
13428,2951607,48015,prior,3,5,12,5.0,6910,1,0,Bacon Egg & Cheese Frozen Sandwiches,129,1,frozen appetizers sides
13429,281688,50090,prior,10,0,14,12.0,17923,28,0,Crinkle Cut Fries,129,1,frozen appetizers sides
13430,2596703,50090,prior,8,6,12,8.0,32428,13,0,Golden Crinkles French Fried Potatoes,129,1,frozen appetizers sides
13431,1114110,112748,train,6,6,13,18.0,32428,11,0,Golden Crinkles French Fried Potatoes,129,1,frozen appetizers sides
13432,3124325,54891,prior,18,6,18,14.0,4429,4,0,Gluten Free Chicken Dumplings,129,1,frozen appetizers sides
13433,311191,64967,prior,16,1,19,12.0,21554,15,0,Honey BBQ Flavored Chicken Strips,129,1,frozen appetizers sides
13434,311191,64967,prior,16,1,19,12.0,11258,9,1,Dino Buddies Chicken Breast Nuggets,129,1,frozen appetizers sides
13435,118353,64967,prior,15,3,12,14.0,11258,10,0,Dino Buddies Chicken Breast Nuggets,129,1,frozen appetizers sides
13436,518553,64967,prior,20,1,17,13.0,11258,8,1,Dino Buddies Chicken Breast Nuggets,129,1,frozen appetizers sides
13437,890256,64967,prior,22,0,14,21.0,11258,5,1,Dino Buddies Chicken Breast Nuggets,129,1,frozen appetizers sides
13438,2233837,64967,prior,21,0,15,13.0,11258,7,1,Dino Buddies Chicken Breast Nuggets,129,1,frozen appetizers sides
13439,1729193,139591,prior,33,0,9,11.0,11258,1,1,Dino Buddies Chicken Breast Nuggets,129,1,frozen appetizers sides
13440,1296779,139591,prior,34,0,9,0.0,11258,2,1,Dino Buddies Chicken Breast Nuggets,129,1,frozen appetizers sides
13441,490194,139591,prior,35,0,14,7.0,11258,2,1,Dino Buddies Chicken Breast Nuggets,129,1,frozen appetizers sides
13442,540097,139591,prior,40,0,16,8.0,11258,3,1,Dino Buddies Chicken Breast Nuggets,129,1,frozen appetizers sides
13443,2513594,139591,prior,6,0,14,14.0,11258,7,1,Dino Buddies Chicken Breast Nuggets,129,1,frozen appetizers sides
13444,1004341,139591,prior,8,5,8,12.0,11258,11,1,Dino Buddies Chicken Breast Nuggets,129,1,frozen appetizers sides
13445,884230,139591,prior,5,0,8,11.0,11258,14,1,Dino Buddies Chicken Breast Nuggets,129,1,frozen appetizers sides
13446,1535859,139591,prior,4,3,21,3.0,11258,11,0,Dino Buddies Chicken Breast Nuggets,129,1,frozen appetizers sides
13447,3311118,64967,prior,3,3,10,30.0,18174,4,1,The Original Five Cheese Texas Toast,129,1,frozen appetizers sides
13448,152338,64967,prior,2,0,9,10.0,18174,20,0,The Original Five Cheese Texas Toast,129,1,frozen appetizers sides
13449,2671372,64967,prior,9,1,9,13.0,18174,11,1,The Original Five Cheese Texas Toast,129,1,frozen appetizers sides
13450,2341540,64967,prior,1,4,16,,28016,14,0,White Meat Fun Nuggets,129,1,frozen appetizers sides
13451,152338,64967,prior,2,0,9,10.0,28016,5,1,White Meat Fun Nuggets,129,1,frozen appetizers sides
13452,3244547,82954,prior,12,0,10,30.0,11440,12,1,Chicken Breast Tenders Breaded,129,1,frozen appetizers sides
13453,590990,82954,prior,13,0,11,7.0,11440,11,1,Chicken Breast Tenders Breaded,129,1,frozen appetizers sides
13454,2949039,82954,prior,10,0,16,7.0,11440,2,1,Chicken Breast Tenders Breaded,129,1,frozen appetizers sides
13455,1357001,82954,prior,11,6,15,6.0,11440,6,1,Chicken Breast Tenders Breaded,129,1,frozen appetizers sides
13456,44453,82954,train,16,6,10,6.0,11440,10,1,Chicken Breast Tenders Breaded,129,1,frozen appetizers sides
13457,415976,82954,prior,14,0,12,7.0,11440,5,1,Chicken Breast Tenders Breaded,129,1,frozen appetizers sides
13458,1652521,82954,prior,15,0,15,14.0,11440,2,1,Chicken Breast Tenders Breaded,129,1,frozen appetizers sides
13459,146647,82954,prior,9,0,9,6.0,11440,9,1,Chicken Breast Tenders Breaded,129,1,frozen appetizers sides
13460,2534642,82954,prior,4,0,13,30.0,11440,25,0,Chicken Breast Tenders Breaded,129,1,frozen appetizers sides
13461,1885428,82954,prior,7,4,12,18.0,11440,27,1,Chicken Breast Tenders Breaded,129,1,frozen appetizers sides
